,fecha,humedad,precipitacion,temperatura
661,2024-10-23,83.0,0.0,15.27
662,2024-10-24,89.0,3.0,14.65
663,2024-10-25,87.0,4.8,11.1
664,2024-10-26,95.0,3.6,10.48
665,2024-10-27,84.0,0.0,12.93
666,2024-10-28,81.0,0.0,13.47
667,2024-10-29,80.0,0.0,14.64
668,2024-10-30,72.0,0.0,16.81
669,2024-10-31,80.0,0.0,15.46
670,2024-11-01,86.0,0.0,15.71
671,2024-11-02,91.0,0.0,13.68
672,2024-11-03,83.0,0.0,15.0
673,2024-11-04,93.0,2.0,13.07
674,2024-11-05,91.0,1.0,16.41
675,2024-11-06,85.0,0.0,16.92
676,2024-11-07,85.0,0.0,15.17
677,2024-11-08,86.0,0.0,15.37
678,2024-11-09,83.0,0.0,14.15
679,2024-11-10,98.0,3.0,15.62
680,2024-11-11,83.0,0.0,14.5
681,2024-11-12,77.0,0.0,10.59
682,2024-11-13,69.0,0.0,9.69
683,2024-11-14,75.0,0.0,12.58
684,2024-11-15,93.0,0.8,13.36
685,2024-11-16,92.0,0.4,13.37
686,2024-11-17,90.0,0.0,12.2
687,2024-11-18,90.0,0.0,12.2
688,2024-11-19,89.0,0.0,11.9
689,2024-11-20,86.0,0.4,13.44
690,2024-11-21,82.0,8.2,14.2
691,2024-11-22,91.0,0.8,9.1
692,2024-11-23,71.0,0.0,15.01
693,2024-11-24,58.0,30.6,18.08
694,2024-11-25,89.0,3.4,11.22
695,2024-11-26,89.0,0.0,10.86
696,2024-11-27,85.0,0.0,10.05
697,2024-11-28,74.0,0.0,11.16
698,2024-11-29,70.0,0.0,16.13
699,2024-11-30,91.0,1.0,14.21
700,2024-12-01,97.0,0.4,12.29
701,2024-12-02,91.0,0.4,12.22
702,2024-12-03,94.0,1.2,10.02
703,2024-12-04,92.0,0.0,11.91
704,2024-12-05,87.0,0.0,13.26
705,2024-12-06,84.0,0.0,14.64
706,2024-12-07,70.0,0.6,12.3
707,2024-12-08,79.0,0.0,7.52
708,2024-12-09,84.0,0.0,6.34
709,2024-12-10,90.0,0.0,4.55
710,2024-12-11,93.0,0.0,3.85
711,2024-12-12,78.0,0.0,6.45
712,2024-12-13,92.0,0.0,2.52
713,2024-12-14,94.0,0.0,2.23
714,2024-12-15,91.0,0.0,2.69
715,2024-12-16,77.0,0.0,6.28
716,2024-12-17,69.0,1.6,11.01
717,2024-12-18,78.0,13.0,14.56
718,2024-12-19,80.0,1.8,11.21
719,2024-12-20,93.0,0.0,4.64
720,2024-12-21,90.0,0.0,6.24
721,2024-12-22,95.0,0.0,9.21
722,2024-12-23,83.0,0.0,8.75
723,2024-12-24,89.0,0.0,5.78
724,2024-12-25,91.0,0.0,6.25
725,2024-12-26,97.0,0.0,4.86
726,2024-12-27,97.0,0.0,4.59
727,2024-12-28,96.0,0.0,4.65
728,2024-12-29,78.0,0.0,7.62
729,2024-12-30,85.0,0.0,3.44
730,2024-12-31,85.0,0.0,2.85
731,2025-01-01,86.0,0.0,2.5
732,2025-01-02,82.0,0.0,6.02
733,2025-01-03,89.0,0.0,10.17
734,2025-01-04,71.0,0.0,13.17
735,2025-01-05,87.0,22.6,12.85
736,2025-01-06,88.0,3.8,8.37
737,2025-01-07,95.0,2.8,9.74
738,2025-01-08,75.0,19.6,14.43
739,2025-01-09,88.0,9.8,13.93
740,2025-01-10,91.0,1.8,13.96
741,2025-01-11,92.0,1.4,14.09
742,2025-01-12,89.0,0.0,10.8
743,2025-01-13,90.0,0.0,5.63
744,2025-01-14,89.0,0.0,3.98
745,2025-01-15,89.0,0.0,2.09
746,2025-01-16,88.0,0.0,2.66
747,2025-01-17,82.0,0.0,4.44
748,2025-01-18,88.0,0.0,2.63
749,2025-01-19,100.0,9.0,2.82
750,2025-01-20,91.0,3.8,8.89
751,2025-01-21,84.0,10.6,12.79
752,2025-01-22,99.0,7.0,10.73
753,2025-01-23,86.0,0.0,10.18
754,2025-01-24,77.0,10.0,11.82
755,2025-01-25,81.0,4.2,10.7
756,2025-01-26,77.0,26.6,13.98
757,2025-01-27,77.0,21.4,9.95
758,2025-01-28,78.0,10.2,8.81
759,2025-01-29,80.0,15.2,9.51
760,2025-01-30,70.0,0.0,8.43
761,2025-01-31,83.0,0.0,5.63
762,2025-02-01,93.0,0.0,8.66
763,2025-02-02,80.0,1.8,9.48
764,2025-02-03,86.0,0.0,6.59
765,2025-02-04,92.0,0.0,5.1
766,2025-02-05,83.0,0.0,6.01
767,2025-02-06,78.0,0.0,7.09
768,2025-02-07,86.0,11.4,8.89
769,2025-02-08,94.0,1.0,3.39
770,2025-02-09,100.0,1.2,9.37
771,2025-02-10,92.0,5.2,11.99
772,2025-02-11,92.0,2.4,10.32
773,2025-02-12,89.0,1.6,10.4
774,2025-02-13,87.0,0.0,12.38
775,2025-02-14,81.0,0.0,10.81
776,2025-02-15,75.0,0.0,11.69
777,2025-02-16,90.0,1.2,10.31
778,2025-02-17,83.0,0.0,8.5
779,2025-02-18,79.0,0.0,10.92
780,2025-02-19,79.0,0.0,13.42
781,2025-02-20,76.0,0.0,13.28
782,2025-02-21,72.0,20.4,14.11
783,2025-02-22,89.0,4.2,8.86
784,2025-02-23,81.0,0.0,8.77
785,2025-02-24,87.0,2.6,11.58
786,2025-02-25,79.0,0.6,10.42
787,2025-02-26,79.0,0.0,7.2
788,2025-02-27,88.0,4.4,8.77
789,2025-02-28,76.0,0.0,11.74
790,2025-03-01,65.0,0.0,9.09
791,2025-03-02,62.0,0.0,6.51
792,2025-03-03,73.0,0.0,8.7
793,2025-03-04,73.0,0.6,11.65
794,2025-03-05,90.0,2.8,11.05
795,2025-03-06,98.0,6.6,10.81
796,2025-03-07,79.0,4.6,11.49
797,2025-03-08,75.0,3.8,9.5
798,2025-03-09,69.0,0.8,10.48
799,2025-03-10,79.0,3.0,9.23
800,2025-03-11,80.0,0.0,10.79
801,2025-03-12,80.0,0.0,9.3
802,2025-03-13,65.0,0.0,9.91
803,2025-03-14,61.0,0.0,7.02
804,2025-03-15,67.0,0.0,6.41
805,2025-03-16,62.0,0.0,7.49
806,2025-03-17,64.0,0.0,9.05
807,2025-03-18,77.0,0.4,10.9
808,2025-03-19,58.0,0.0,14.79
809,2025-03-20,50.0,5.2,15.57
810,2025-03-21,84.0,19.4,10.45
811,2025-03-22,85.0,8.4,8.29
812,2025-03-23,80.0,0.4,8.04
813,2025-03-24,79.0,0.0,10.57
814,2025-03-25,72.0,0.0,12.13
815,2025-03-26,73.0,0.0,11.54
816,2025-03-27,69.0,0.0,12.17
817,2025-03-28,67.0,0.0,12.74
818,2025-03-29,67.0,0.0,12.3
819,2025-03-30,57.0,0.0,14.86
820,2025-03-31,57.0,0.0,16.8
